f_ID,f_name,f_category,f_energy_kcal,f_fat_g,f_fatty_acids_sat_g,f_fatty_acids_monounsat_g,f_fatty_acids_polyunsat_g,f_cholesterol_mg,f_carbohydrates_g,f_sugars_g,f_starch_g,f_fibres_g,f_protein_g,f_salt_g,f_alcohol_g,f_water_g,f_vit_A_activity_re_µg,f_vit_A_activity_rae_µg,f_retinol_µg,f_beta_carotene_activity_µg,f_beta_carotene_µg,f_vit_B1_mg,f_vit_B2_mg,f_vit_B6_mg,f_vit_B12_µg,f_niacin_mg,f_folate_µg,f_panthotenic_acid_mg,f_vit_c_mg,f_vit_d_µg,f_vit_e_activity_mg,f_potassium_mg,f_sodium_mg,f_chloride_mg,f_calcium_mg,f_magnesium_mg,f_phosphorus_mg,f_iron_mg,f_iodide_µg,f_zinc_mg,f_selenium_µg
1487,"Thin pancakes, prepared",Prepared dishes/Other savoury dishes,234,13.2,6.6,3.6,1.2,161.0,19.0,2.9,15.9,0.7,9.4,0.4,0.0,57.8,103.0,101.0,99.0,27.0,27.0,0.09,0.23,0.08,0.57,0.15,23.1,1.05,0.6,1.2,0.64,190.0,160.0,250.0,92.0,18.0,160.0,1.0,21.0,1.0,10.0
460,"Thyme, fresh",Vegetables/Herbs,52,1.2,0.6,0.1,0.3,0.0,7.3,7.3,0.1,3.0,1.5,0.0,0.0,85.0,475.0,238.0,0.0,2851.0,2851.0,0.08,0.07,0.15,0.0,0.8,19.5,0.0,0.0,0.0,0.8,130.0,9.0,32.0,310.0,36.0,32.0,20.0,1.0,1.0,
556,"Tilsiter, pasteurized milk, at least 45% fidm",Milk and dairy products/Hard cheese,351,28.0,16.8,6.6,1.3,84.0,0.0,0.0,0.0,0.0,24.1,1.4,0.0,42.0,299.0,287.0,274.0,150.0,150.0,0.05,0.27,0.06,1.64,0.21,30.0,0.41,0.0001,0.5,0.76,60.0,550.0,850.0,840.0,29.0,510.0,0.1,7.3,3.7,
557,"Tilsiter, raw milk, at least 45% fidm",Milk and dairy products/Hard cheese,376,30.2,18.1,7.1,1.4,91.0,0.0,0.0,0.0,0.0,25.6,1.7,0.0,39.6,299.0,287.0,274.0,150.0,150.0,0.05,0.38,0.06,1.33,0.23,33.0,0.44,0.0001,0.6,0.84,98.0,690.0,1060.0,900.0,24.0,540.0,0.3,7.9,4.2,
13437,"Tofu, firm, plain",Meat substitutes,148,8.5,1.4,1.9,4.8,0.0,2.9,0.6,0.0001,0.0001,14.7,0.0,0.0,74.7,1.0,0.0,0.0,5.0,0.0001,0.08,0.05,0.04,0.0,0.28,25.1,0.13,0.0001,0.0,1.2,140.0,10.0,75.0,100.0,100.0,210.0,2.4,6.0,1.3,
13438,"Tofu, silken (soft), plain",Meat substitutes,53,2.9,0.5,0.7,1.6,0.0,1.5,1.1,0.0001,0.6,5.0,0.0,0.0,88.6,1.0,0.0,0.0,5.0,0.0001,0.09,0.03,0.06,0.0,0.4,24.2,0.23,0.0001,0.0,0.51,210.0,0.0001,110.0,21.0,64.0,58.0,0.6,0.7,0.5,
14090,"Tofu, smoked",Meat substitutes,164,9.5,1.5,2.0,5.6,,2.9,0.9,0.4,0.5,16.4,0.7,0.0,71.2,1.0,0.0,0.0,5.0,5.0,0.1,0.06,0.04,0.02,0.41,16.4,0.26,0.5,0.3,1.32,190.0,300.0,570.0,62.0,140.0,190.0,2.0,,1.4,
564,Tomato juice,Non-alcoholic beverages/Fruit and vegetable juices;Vegetables/Vegetable juices,16,0.1,0.1,0.0,0.0,0.0,3.0,2.1,0.1,0.1,0.8,0.5,0.0,95.3,66.0,33.0,0.0,397.0,397.0,0.03,0.03,0.05,0.0,0.4,16.0,0.22,9.9,0.0,0.82,220.0,220.0,400.0,14.0,13.0,26.0,0.5,2.0,0.2,
636,Tomato paste,Vegetables/Cooked vegetables (incl. cans),77,0.2,0.0,0.0,0.1,0.0,12.9,12.4,0.4,2.8,4.5,0.6,0.0,76.7,76.0,38.0,0.0,456.0,456.0,0.22,0.12,0.44,0.0,3.5,54.0,1.0,38.0,0.0,5.37,1150.0,240.0,490.0,48.0,48.0,94.0,1.6,4.0,0.7,
1618,"Tomato quiche, baked (with cake dough)","Prepared dishes/Cakes, pies and gratins",158,10.1,5.6,2.5,0.7,61.0,12.3,2.6,9.6,1.1,3.9,0.4,0.0,72.7,141.0,117.0,93.0,286.0,286.0,0.06,0.08,0.08,0.16,0.35,11.8,0.35,10.1,0.4,0.86,180.0,140.0,230.0,33.0,11.0,63.0,0.6,6.2,0.4,
1617,"Tomato quiche, baked (with puff pastry)","Prepared dishes/Cakes, pies and gratins",155,11.0,6.2,2.7,0.8,63.0,10.0,2.6,7.3,1.0,3.5,0.4,0.0,74.6,150.0,126.0,101.0,290.0,290.0,0.05,0.08,0.07,0.16,0.34,11.5,0.34,10.1,0.4,0.87,170.0,150.0,240.0,33.0,10.0,59.0,0.6,6.2,0.4,
667,Tomato sauce,Various/Sauces,69,2.1,0.5,0.9,0.6,0.0,9.7,4.1,5.5,1.9,1.8,1.4,0.0,82.5,121.0,62.0,3.0,709.0,709.0,0.06,0.05,0.0,0.0,1.0,12.0,0.3,11.0,0.1,0.5,360.0,540.0,0.0001,23.0,17.0,33.0,1.4,1.6,0.4,
670,Tomato soup,Prepared dishes/Stews and soups,42,1.1,0.5,0.4,0.0,1.0,6.6,3.5,3.1,0.7,1.0,1.0,0.0,89.0,25.0,12.0,0.0,147.0,147.0,0.03,0.02,0.06,0.0,0.6,6.0,0.2,7.0,0.0,0.08,140.0,410.0,330.0,8.0,8.0,16.0,0.4,3.0,0.2,
13463,"Tomato, dried",Vegetables/Dried vegetables,210,0.5,0.1,0.1,0.3,0.0,29.2,13.7,0.9,21.7,11.3,5.3,0.0,26.3,223.0,112.0,0.0,1340.0,1340.0,0.2,0.49,0.33,0.0,9.05,68.0,1.21,32.6,0.0,0.01,3420.0,2120.0,3190.0,140.0,180.0,320.0,6.5,,2.0,5.6
637,"Tomato, peeled (pelati), canned",Vegetables/Cooked vegetables (incl. cans),20,0.2,0.0,0.0,0.1,0.0,3.0,2.9,0.1,1.0,0.9,0.3,0.0,93.8,59.0,29.0,0.0,353.0,353.0,0.05,0.03,0.06,0.0,0.7,11.0,0.2,13.0,0.0,1.0,240.0,100.0,360.0,16.0,12.0,20.0,0.7,2.0,0.1,
348,"Tomato, raw",Vegetables/Fresh vegetables,21,0.3,0.1,0.1,0.1,0.0,3.2,3.2,0.0001,1.2,0.8,0.0,0.0,93.8,79.0,39.0,0.0,472.0,472.0,0.05,0.04,0.09,0.0,0.6,18.5,0.15,25.5,0.0,1.0,220.0,1.6,30.0,8.5,6.3,17.0,0.2,1.1,0.1,
1027,"Tomato, stewed (without addition of fat and salt)",Vegetables/Cooked vegetables (incl. cans),26,0.4,0.1,0.1,0.2,0.0,3.9,3.9,0.0,1.5,1.0,0.0,0.0,93.3,93.0,47.0,0.0,559.0,559.0,0.05,0.04,0.1,0.0,0.63,14.6,0.16,24.5,0.0,1.32,230.0,1.8,38.0,11.0,6.9,21.0,0.2,1.4,0.1,
615,Tomme cheese,Milk and dairy products/Soft cheese,284,22.5,13.5,5.3,1.0,68.0,0.0,0.0,0.0,0.0,20.3,1.8,0.0,55.0,191.0,183.0,175.0,100.0,100.0,0.01,0.4,0.18,1.8,0.12,24.0,0.36,0.0001,0.2,0.59,76.0,720.0,980.0,290.0,18.0,230.0,0.1,0.0001,1.9,
10378,"Tongue (average of veal and beef), raw",Meat and offal/Veal;Meat and offal/Beef,188,12.3,4.4,5.6,1.0,104.0,2.8,0.0,0.0,0.0,16.6,0.2,0.0,68.3,15.0,13.0,11.0,22.0,22.0,0.14,0.29,0.13,4.5,4.15,6.0,2.0,2.9,0.0,0.18,230.0,83.0,14.0,9.5,18.0,180.0,2.9,2.3,2.8,
932,"Tortilla chips, corn-based",Savoury snacks/Chips/Crisps,509,27.2,6.6,11.4,8.1,0.0,56.0,2.4,53.6,4.4,7.8,2.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.17,0.0,1.8,18.0,0.3,0.0,0.0,5.9,190.0,970.0,0.0001,67.0,43.0,130.0,1.9,0.0001,0.0001,
289,"Trout, raw",Fish/Fresh water fish,127,7.0,1.7,2.2,2.5,,0.0,0.0,0.0,0.0,16.0,0.1,0.0,75.3,12.0,12.0,12.0,0.0,0.0,0.08,0.06,0.54,5.0,,,,,,0.65,470.0,40.0,,14.0,30.0,220.0,2.0,14.0,0.4,
13349,"Trout, whole, boiled (without addition of fat and salt)",Fish/Fresh water fish,116,6.2,1.5,2.0,2.2,,0.0,0.0,0.0,0.0,15.0,0.1,0.0,78.8,11.0,11.0,11.0,0.0,0.0,0.08,0.05,0.47,5.0,,,,,,0.57,440.0,43.0,,18.0,32.0,230.0,2.0,15.0,0.6,
418,"Tuna in oil, drained",Fish/Sea fish,186,8.4,1.5,2.6,3.7,33.0,0.0,0.0,0.0,0.0,27.6,0.9,0.0,62.4,6.0,6.0,6.0,0.0,0.0,0.02,0.1,0.52,5.0,14.0,5.0,0.3,0.0,2.4,2.0,270.0,350.0,0.0001,10.0,33.0,200.0,1.2,43.0,0.6,
417,"Tuna in water, drained",Fish/Sea fish,117,1.6,0.5,0.4,0.5,54.0,0.0,0.0,0.0,0.0,25.6,1.0,0.0,72.0,372.0,372.0,372.0,0.0,0.0,0.02,0.07,0.37,3.0,11.2,7.0,0.3,0.0,2.2,0.9,280.0,420.0,0.0001,9.0,28.0,160.0,1.6,0.0001,0.7,
1613,Tuna salad on oil-vinagre-dressing (made from tuna in water),Prepared dishes/Salads,109,4.8,0.7,3.2,0.6,16.0,6.8,3.2,3.6,1.1,9.0,0.8,0.0,78.3,130.0,122.0,113.0,104.0,104.0,0.03,0.05,0.16,0.91,3.95,15.9,0.27,4.2,0.7,1.76,190.0,330.0,67.0,8.7,18.0,77.0,0.8,0.6,0.4,
713,"Turkey, breast (schnitzel, ground), raw",Meat and offal/Poultry,108,1.3,0.3,0.3,0.3,37.0,0.0,0.0,0.0,0.0,24.0,0.2,0.0,73.5,3.0,3.0,3.0,0.0,0.0,0.12,0.1,0.4,0.57,9.19,8.0,0.8,0.0,0.0001,0.0001,330.0,63.0,0.0001,7.9,32.0,210.0,0.7,1.5,1.8,8.9
13275,"Turkey, brest, schnitzel, ground, pan fried (without addition of fat and salt)",Meat and offal/Poultry,139,1.3,0.3,0.3,0.3,50.0,0.0,0.0,0.0,0.0,31.8,0.2,0.0,66.9,3.0,3.0,3.0,0.0,0.0,0.11,0.13,0.3,0.5,9.93,5.4,0.86,0.0,0.0,0.0,400.0,72.0,0.0,11.0,35.0,240.0,0.9,2.0,2.4,12.0
887,Tyrolese cake,Sweets/Cakes and tarts,412,23.1,10.3,9.0,1.7,95.0,41.4,20.4,20.1,2.5,8.3,0.1,0.0,25.4,129.0,125.0,121.0,51.0,51.0,0.11,0.11,0.11,0.25,0.29,16.2,0.63,0.3,0.7,2.2,250.0,55.0,100.0,54.0,40.0,130.0,1.7,9.5,1.1,
536,Vacherin Fribourgeois,Milk and dairy products/Hard cheese,370,30.4,18.2,7.1,1.4,91.0,0.0,0.0,0.0,0.0,23.5,1.5,0.0,42.3,525.0,513.0,500.0,150.0,150.0,0.01,0.33,0.09,1.62,0.14,33.2,0.42,0.0001,0.4,0.81,88.0,600.0,760.0,640.0,25.0,460.0,0.1,27.0,2.7,
534,Vacherin Mont d'or,Milk and dairy products/Soft cheese,279,23.2,13.9,5.4,1.1,70.0,0.0,0.0,0.0,0.0,17.2,1.7,0.0,56.8,502.0,491.0,480.0,130.0,130.0,0.01,0.26,0.26,2.06,0.2,51.5,0.4,0.0001,0.5,0.64,78.0,690.0,1010.0,430.0,20.0,300.0,0.1,20.0,1.9,
13413,"Vanille cream, home-made, cooked",Sweets/Creams and puddings,109,4.6,2.3,1.3,0.4,62.0,12.7,11.6,1.1,0.0,4.3,0.1,0.0,78.3,54.0,53.0,51.0,14.0,14.0,0.03,0.19,0.03,0.39,0.08,10.9,0.5,0.5,0.4,0.27,140.0,52.0,100.0,100.0,9.8,99.0,0.3,13.0,0.5,
1106,"Veal (average excluding offal, chop), raw",Meat and offal/Veal,128,4.8,1.9,2.0,0.5,71.0,0.0,0.0,0.0,0.0,21.1,0.2,0.0,74.1,6.0,5.0,5.0,5.0,5.0,0.08,0.23,0.45,1.47,8.27,10.1,1.4,0.0,2.5,0.35,340.0,66.0,68.0,9.7,22.0,200.0,1.1,1.3,2.6,
1667,"Veal piccata, prepared",Prepared dishes/Other savoury dishes,217,11.6,3.0,5.8,1.4,155.0,5.5,0.1,5.3,0.3,22.5,0.9,0.0,60.1,63.0,59.0,55.0,49.0,49.0,0.06,0.28,0.19,1.1,5.87,23.3,1.26,0.0,0.8,0.84,230.0,340.0,500.0,100.0,25.0,260.0,2.3,14.0,2.5,
1669,"Veal ragout with gravy, prepared",Prepared dishes/Other savoury dishes,84,3.2,0.6,2.1,0.5,40.0,2.9,1.4,1.5,0.5,10.7,0.7,0.0,82.7,120.0,61.0,2.0,706.0,706.0,0.03,0.1,0.15,0.53,2.16,5.2,0.63,0.8,2.1,0.69,120.0,290.0,460.0,10.0,9.0,91.0,0.4,1.0,2.1,
13316,"Veal schnitzel, pan fried (without addition of fat and salt)",Meat and offal/Veal,128,1.6,0.5,0.5,0.2,88.0,0.0,0.0,0.0,0.0,28.4,0.2,0.0,70.0,4.0,4.0,4.0,4.0,4.0,0.05,0.32,0.29,1.04,10.34,16.1,1.18,0.0,0.0,0.19,300.0,74.0,93.0,6.1,31.0,260.0,3.0,0.1,3.2,
1681,"Veal schnitzel, pan fried in rapeseed oil HOLL",Meat and offal/Veal,185,8.6,0.9,5.9,1.1,83.0,0.0,0.0,0.0,0.0,26.8,1.0,0.0,64.6,4.0,4.0,3.0,3.0,3.0,0.05,0.3,0.27,0.98,9.73,15.1,1.11,0.0,0.0,0.63,280.0,390.0,560.0,5.8,29.0,240.0,2.8,0.3,3.0,
1071,"Veal, breast, cooked (without addition of fat and salt)",Meat and offal/Veal,234,15.5,6.6,7.3,1.2,104.0,0.0,0.0,,0.0,23.5,0.1,0.0,60.9,6.0,6.0,5.0,5.0,5.0,0.05,0.22,0.18,1.37,,6.5,1.29,0.0,5.4,0.31,220.0,41.0,96.0,6.1,15.0,160.0,0.9,2.7,3.7,
1,"Veal, breast, raw",Meat and offal/Veal,204,14.5,6.2,6.8,1.1,73.0,0.0,0.0,,0.0,18.3,0.2,0.0,63.9,6.0,5.0,5.0,5.0,5.0,0.08,0.19,0.32,1.6,,7.0,1.5,0.0,5.0,0.29,310.0,64.0,67.0,5.3,18.0,170.0,0.6,1.9,2.6,
2,"Veal, chop, raw",Meat and offal/Veal,161,8.7,3.6,3.7,0.8,62.0,0.0,0.0,,0.0,20.7,0.1,0.0,69.8,6.0,5.0,5.0,5.0,5.0,0.08,0.19,0.62,1.6,,7.0,1.5,0.0,5.0,0.79,340.0,51.0,67.0,5.3,19.0,180.0,0.6,0.1,2.9,
13325,"Veal, chopped, pan fried  (without addition of fat and salt)",Meat and offal/Veal,123,1.1,0.5,0.5,0.3,89.0,0.0,0.0,,0.0,28.2,0.1,0.0,70.6,4.0,4.0,4.0,4.0,4.0,0.05,0.22,0.28,1.51,,8.0,1.62,0.0,3.7,0.37,290.0,59.0,92.0,5.8,25.0,230.0,0.8,2.6,4.5,
13,"Veal, chopped, raw",Meat and offal/Veal,98,1.1,0.5,0.5,0.3,66.0,0.0,0.0,,0.0,22.0,0.1,0.0,75.2,6.0,5.0,5.0,5.0,5.0,0.08,0.19,0.46,1.6,,7.0,1.5,0.0,5.0,0.5,360.0,51.0,68.0,4.8,22.0,200.0,0.6,1.9,3.3,
14,"Veal, eye of round, raw",Meat and offal/Veal,104,1.8,0.8,0.9,0.4,63.0,0.0,0.0,,0.0,21.9,0.1,0.0,74.6,6.0,5.0,5.0,5.0,5.0,0.08,0.19,0.46,1.6,,7.0,1.5,0.0,5.0,0.5,370.0,43.0,67.0,4.0,20.0,210.0,0.5,1.8,2.1,
660,"Veal, filet, raw",Meat and offal/Veal,119,3.8,1.3,1.3,0.4,78.0,0.0,0.0,0.0,0.0,21.2,0.2,0.0,73.7,6.0,5.0,5.0,5.0,5.0,0.07,0.26,0.56,1.2,9.08,14.0,1.39,0.0,0.0001,0.3,320.0,91.0,69.0,17.0,25.0,210.0,1.4,0.1,2.5,
3,"Veal, filet, steak, raw",Meat and offal/Veal,113,2.4,1.1,1.2,0.4,65.0,0.0,0.0,,0.0,22.8,0.1,0.0,73.4,6.0,5.0,5.0,5.0,5.0,0.08,0.19,0.51,1.6,,7.0,1.5,0.0,5.0,0.5,360.0,44.0,67.0,4.7,21.0,200.0,0.5,3.5,2.3,
673,"Veal, kidney, raw",Meat and offal/Veal,112,5.0,2.2,1.2,0.3,364.0,1.0,0.0001,0.0,0.0,15.8,0.4,0.0,77.0,210.0,210.0,210.0,0.0,0.0,0.37,2.5,0.5,28.2,6.47,80.0,4.0,12.7,0.5,0.2,270.0,180.0,250.0,11.0,16.0,240.0,12.0,4.2,1.8,
13377,"Veal, knuckle, braised (whitout addition of fat and salt)",Meat and offal/Veal,165,5.1,1.6,1.6,0.5,109.0,0.0,0.0,0.0,0.0,29.7,0.1,0.0,65.1,7.0,6.0,6.0,6.0,6.0,0.06,0.35,0.32,0.94,8.7,14.2,1.16,0.0,0.0,0.35,280.0,44.0,100.0,6.6,26.0,270.0,3.5,0.2,3.5,
661,"Veal, knuckle, raw",Meat and offal/Veal,122,4.4,1.4,1.4,0.4,70.0,0.0,0.0,0.0,0.0,20.7,0.2,0.0,73.8,6.0,5.0,5.0,5.0,5.0,0.08,0.27,0.45,1.0,9.28,14.0,1.06,0.0,0.0001,0.3,360.0,62.0,66.0,5.0,26.0,220.0,2.3,0.1,2.3,
10,"Veal, liver, raw",Meat and offal/Veal,135,4.3,1.3,0.8,1.1,350.0,4.6,0.0,,0.0,19.6,0.2,0.0,70.3,11457.0,11443.0,11430.0,160.0,,0.24,2.54,0.9,60.0,14.44,240.0,7.9,23.0,0.3,0.24,300.0,68.0,90.0,9.0,19.0,330.0,7.4,4.3,4.0,
11,"Veal, minced, raw",Meat and offal/Veal,104,2.4,1.2,1.3,0.4,72.0,0.0,0.0,,0.0,20.5,0.1,0.0,75.3,6.0,5.0,5.0,5.0,5.0,0.08,0.19,0.51,1.6,,7.0,1.5,0.0,5.0,0.5,330.0,57.0,68.0,4.9,20.0,190.0,0.8,1.9,3.3,
15,"Veal, ragout, raw",Meat and offal/Veal,102,2.4,1.1,1.3,0.4,72.0,0.0,0.0,,0.0,20.0,0.1,0.0,74.1,6.0,5.0,5.0,5.0,5.0,0.08,0.19,0.51,1.6,6.19,7.0,1.5,0.0,5.0,0.29,330.0,57.0,68.0,4.7,19.0,190.0,0.6,0.8,3.7,
662,"Veal, round, schnitzel, raw",Meat and offal/Veal,103,1.6,0.5,0.5,0.2,65.0,0.0,0.0,0.0,0.0,22.2,0.2,0.0,75.3,6.0,5.0,5.0,5.0,5.0,0.08,0.28,0.47,1.1,9.56,14.0,1.09,0.0,0.0001,0.26,370.0,64.0,69.0,5.0,27.0,220.0,2.3,0.1,2.3,
1073,"Veal, shoulder, roast in oven (without addition of fat and salt)",Meat and offal/Veal,163,5.4,1.6,1.5,0.6,121.0,0.0,0.0,0.0,0.0,28.6,0.3,0.0,66.1,6.0,5.0,5.0,5.0,5.0,0.08,0.38,0.31,1.9,7.38,14.8,1.71,0.0,0.0,0.22,330.0,120.0,100.0,30.0,30.0,270.0,2.0,0.1,5.9,
658,"Veal, shoulder, roast, raw",Meat and offal/Veal,124,4.8,1.4,1.4,0.5,81.0,0.0,0.0,0.0,0.0,20.2,0.2,0.0,73.7,6.0,5.0,5.0,5.0,5.0,0.09,0.29,0.39,1.7,6.18,11.7,1.43,0.0,0.0001,0.27,310.0,91.0,68.0,22.0,23.0,200.0,1.4,0.1,4.0,
672,"Veal, sweetbread, raw",Meat and offal/Veal,99,3.4,1.3,1.1,0.2,268.0,0.0,0.0,0.0,0.0,17.2,0.2,0.0,77.8,5.0,5.0,5.0,0.0,0.0,0.08,0.17,0.03,6.0,2.58,15.0,1.0,56.0,0.0001,0.2,430.0,83.0,120.0,4.0,16.0,560.0,1.9,4.0,1.9,
674,"Veal, tongue, raw",Meat and offal/Veal,181,11.6,4.2,5.3,0.9,100.0,1.9,0.0001,0.0,0.0,17.2,0.2,0.0,68.4,13.0,12.0,10.0,19.0,19.0,0.15,0.29,0.13,4.0,3.7,5.0,2.0,2.7,0.0001,0.1,210.0,86.0,15.0,9.0,17.0,190.0,2.8,2.3,2.6,
13324,"Veal,steak, pan fried (without addition of fat and salt)",Meat and offal/Veal,144,3.9,1.3,1.3,0.4,106.0,0.0,0.0,0.0,0.0,27.3,0.3,0.0,68.9,4.0,4.0,4.0,4.0,4.0,0.04,0.3,0.34,1.14,9.82,16.1,1.5,0.0,0.0,0.22,260.0,100.0,93.0,21.0,29.0,240.0,1.8,0.1,3.4,
1580,"Vegetable au gratin, baked","Prepared dishes/Cakes, pies and gratins",58,3.8,2.2,0.9,0.2,9.0,2.3,1.6,0.8,1.9,2.8,0.3,0.0,89.2,38.0,34.0,30.0,52.0,52.0,0.05,0.05,0.07,0.07,0.82,34.0,0.28,25.2,0.1,0.25,310.0,110.0,150.0,90.0,21.0,71.0,0.4,4.1,0.4,
1666,"Vegetable lasagne, prepared",Prepared dishes/Italian dishes,133,7.6,4.4,2.0,0.4,20.0,11.2,2.5,8.7,1.1,4.4,1.2,0.0,75.8,81.0,71.0,61.0,118.0,118.0,0.02,0.09,0.05,0.12,0.33,5.0,0.16,7.3,0.1,0.41,120.0,470.0,760.0,120.0,14.0,94.0,0.3,5.7,0.5,
1152,"Vegetables (average), raw",Vegetables/Fresh vegetables,26,0.3,0.0,0.0,0.1,0.0,3.7,3.5,0.2,2.0,1.3,0.0,0.0,92.7,215.0,107.0,0.0,1288.0,1288.0,0.05,0.05,0.12,0.0,0.56,35.5,0.26,31.3,0.0,0.61,230.0,15.0,41.0,27.0,13.0,30.0,0.4,2.6,0.2,
14112,"Vegetarian minced/pieces meat substitute, based on mycoprotein, raw",Meat substitutes,92,2.3,0.3,0.4,1.2,1.0,1.6,0.0,1.1,6.0,13.4,0.3,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.08,0.0,1.05,49.0,0.22,0.0,0.0,0.0,90.0,130.0,,160.0,38.0,230.0,0.3,0.0,5.8,3.2
514,"Vermouth, 15 vol%",Alcoholic beverages/Wine,139,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.0,0.0,0.1,0.1,12.1,74.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,42.0,20.0,0.0001,8.0,5.4,6.9,0.5,0.0001,0.0001,
1202,Vinaigrette dressing (with rapeseed oil),Fats and oils/Salad dressings,255,25.1,2.5,14.2,6.4,116.0,2.3,1.9,0.3,0.5,4.7,0.3,0.0,67.4,37.0,36.0,35.0,13.0,13.0,0.04,0.09,0.06,0.35,0.11,20.4,0.68,2.2,0.9,7.73,91.0,130.0,61.0,24.0,9.0,69.0,0.7,9.9,0.5,
1693,Vinegar,"Various/Salt, spices and flavours",22,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.1,0.0,0.1,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.7,0.1,7.0,7.7,12.0,0.2,5.0,0.2,
1199,"Vinegar-oil-salad dressing, home-made (with rapeseed oil)",Fats and oils/Salad dressings,315,33.1,2.4,19.7,8.9,0.0,3.0,2.8,0.0,0.9,0.9,0.7,0.0,62.1,1.0,1.0,0.0,7.0,7.0,0.03,0.01,0.04,0.0,0.17,3.8,0.06,2.3,0.0,10.99,61.0,270.0,400.0,18.0,11.0,27.0,0.2,3.4,0.2,
1680,Vitello tonnato with garnish,Meat and offal/Veal,172,10.9,2.5,3.3,3.8,104.0,0.6,0.6,0.0,0.2,17.9,0.6,0.0,70.4,36.0,30.0,25.0,64.0,64.0,0.04,0.2,0.22,1.84,4.69,14.8,0.84,3.0,0.8,3.48,190.0,240.0,220.0,27.0,20.0,150.0,1.3,13.0,2.6,
1679,Vitello tonnato without garnish,Meat and offal/Veal,198,12.4,2.9,3.6,4.6,86.0,0.3,0.3,0.0,0.0,21.4,0.7,0.0,65.9,19.0,18.0,18.0,10.0,10.0,0.04,0.22,0.27,2.25,6.0,8.8,0.79,0.0,0.7,4.09,200.0,270.0,220.0,27.0,23.0,160.0,1.5,13.0,3.2,
271,Walnut,"Nuts, seeds and oleaginous fruit",709,67.3,6.5,14.1,43.6,0.0,6.9,3.0,0.0001,6.7,15.7,0.0,0.0,4.0,3.0,2.0,0.0,21.0,21.0,0.42,0.05,0.19,0.0,0.4,112.1,1.39,0.8,0.0,3.72,420.0,0.2,23.0,78.0,140.0,360.0,2.6,5.0,2.7,1.2
13402,Walnut oil,Fats and oils/Oils,810,90.0,9.0,15.1,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10542,Wasabi Paste,Various/Sauces,308,10.6,,,,,49.6,,,1.3,2.9,5.8,,,,,,,,,,,,,,,,,,,2330.0,,,,,,,,
371,"Water cress, raw",Vegetables/Fresh vegetables,17,0.2,0.1,0.0,0.1,0.0,0.3,0.3,0.0,2.6,2.2,0.1,0.0,93.5,421.0,211.0,0.0,2527.0,2527.0,0.09,0.12,0.18,0.0,0.4,173.0,0.18,36.3,0.0,1.2,300.0,42.0,110.0,160.0,20.0,53.0,1.3,2.0,0.2,
893,Water ice,Sweets/Water based ice cream,88,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,12.0,0.0,0.0,14.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,
402,"Watermelon, fresh",Fruit/Fresh fruit,37,0.0001,0.0001,0.0001,0.0001,0.0,8.3,7.9,0.0001,0.5,0.7,0.0,0.0,91.0,69.0,35.0,0.0,416.0,416.0,0.03,0.02,0.06,0.0,0.26,20.4,0.18,5.8,0.0,0.0001,100.0,0.0001,8.3,6.0,11.0,9.7,0.2,10.0,0.1,0.4
822,"Weggli, bread roll made with butter","Bread, flakes and breakfast cereals/Bread and bread products",309,8.7,4.9,2.0,0.8,23.0,47.3,3.4,43.2,2.2,9.4,1.6,0.0,33.1,74.0,71.0,68.0,31.0,31.0,0.13,0.15,0.13,0.07,0.55,26.5,0.41,0.3,0.1,0.34,200.0,650.0,1020.0,56.0,27.0,130.0,1.1,,0.9,2.0
1273,Weisswurst (veal sausage),Sausages and cold meats/Boiled sausage products,220,18.9,7.3,8.7,1.9,50.0,0.6,0.6,0.0,0.0,11.8,2.0,0.0,68.6,12.0,10.0,8.0,22.0,22.0,0.2,0.17,0.15,0.43,1.83,2.6,0.33,1.0,0.1,0.28,140.0,810.0,1240.0,21.0,10.0,160.0,0.7,2.3,1.3,
431,"Wheat bran, raw","Bread, flakes and breakfast cereals/Flakes, bran and germs",264,4.7,0.8,0.8,2.3,0.0,17.7,1.9,13.4,45.1,15.2,0.0,0.0,11.5,1.0,0.0,0.0,6.0,6.0,0.83,0.51,0.54,0.0,18.0,195.0,2.25,0.0,0.0,2.7,1340.0,2.0,150.0,67.0,480.0,1140.0,16.0,2.4,9.2,
